,Name,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate (%),Broadband (%),GEO ID
234,"Ventura County, California",847834.0,37.5,81972.0,35771.0,85816.0,10.121792709421891,0.88218498,0500000US06111
235,"Calaveras County, California",45057.0,51.6,54800.0,31652.0,5676.0,12.597376656235435,0.50316453,0500000US06009
236,"Sutter County, California",95583.0,35.7,54347.0,24849.0,15805.0,16.535367167801805,0.8609825999999999,0500000US06101
237,"San Mateo County, California",763450.0,39.6,105667.0,53516.0,54981.0,7.201650402776868,0.93432617,0500000US06081
238,"Tuolumne County, California",53899.0,48.6,54325.0,31570.0,6875.0,12.75533868902948,0.48873237,0500000US06109
239,"San Joaquin County, California",724153.0,33.9,57813.0,24694.0,121296.0,16.750051439405762,0.86328566,0500000US06077
240,"Amador County, California",37306.0,50.6,60636.0,29628.0,3564.0,9.55342304186994,0.53861386,0500000US06005
241,"Costilla County, Colorado",3628.0,51.0,29000.0,20737.0,1073.0,29.575523704520396,0.51851851,0500000US08023
242,"Adams County, Colorado",487850.0,33.4,64087.0,27487.0,59050.0,12.104130367940966,0.85774016,0500000US08001
243,"Conejos County, Colorado",8147.0,38.2,35657.0,19047.0,1709.0,20.97704676568062,0.72093028,0500000US08021
244,"Custer County, Colorado",4505.0,58.2,41330.0,26032.0,693.0,15.382907880133185,0.65517241,0500000US08027
245,"Douglas County, Colorado",320940.0,38.1,111154.0,48725.0,11636.0,3.6255998005857792,0.97388148,0500000US08035
246,"Eagle County, Colorado",53726.0,36.5,83803.0,40450.0,4128.0,7.6834307411681495,0.39403972,0500000US08037
247,"Lake County, Colorado",7481.0,39.3,46176.0,28492.0,939.0,12.55179788798289,0.40816325,0500000US08065
248,"La Plata County, Colorado",54469.0,39.7,62533.0,34501.0,5045.0,9.262149112339129,0.5025,0500000US08067
249,"Moffat County, Colorado",13056.0,37.7,53010.0,27331.0,1305.0,9.995404411764707,0.63999999,0500000US08081
250,"Pitkin County, Colorado",17747.0,43.3,67755.0,65800.0,1250.0,7.043443962359835,0.38392857,0500000US08097
251,"Rio Grande County, Colorado",11430.0,40.7,38534.0,22412.0,2018.0,17.655293088363955,0.3275862,0500000US08105
252,"Cheyenne County, Colorado",2127.0,35.8,54907.0,23698.0,245.0,11.51857075693465,0.29411763,0500000US08017
253,"Bent County, Colorado",5806.0,40.4,32500.0,14028.0,948.0,16.327936617292455,0.71875,0500000US08011
254,"Crowley County, Colorado",5514.0,38.2,35292.0,14393.0,1054.0,19.114980050779835,0.52941179,0500000US08025
255,"Dolores County, Colorado",1736.0,49.4,40352.0,23190.0,245.0,14.112903225806452,0.45454544,0500000US08033
256,"Jackson County, Colorado",1372.0,49.2,45994.0,24299.0,175.0,12.755102040816327,0.40000001,0500000US08057
257,"Larimer County, Colorado",330976.0,35.7,64980.0,34087.0,40006.0,12.087281253021366,0.9019478,0500000US08069
258,"Logan County, Colorado",21885.0,37.5,44876.0,24595.0,3500.0,15.992689056431345,0.65040648,0500000US08075
259,"Montezuma County, Colorado",25770.0,44.1,45645.0,24440.0,4275.0,16.589057043073343,0.48148146,0500000US08083
260,"San Miguel County, Colorado",7804.0,42.0,62243.0,42015.0,815.0,10.443362378267555,0.28,0500000US08113
261,"Teller County, Colorado",23769.0,49.8,66809.0,34974.0,1760.0,7.4046026336825275,0.44,0500000US08119
262,"Yuma County, Colorado",10109.0,35.8,44668.0,24789.0,1425.0,14.096349787318232,0.47058824,0500000US08125
263,"Boulder County, Colorado",316782.0,36.2,75669.0,42119.0,39882.0,12.589730477110441,0.93516695,0500000US08013
264,"Elbert County, Colorado",24553.0,45.6,92849.0,42522.0,1160.0,4.724473587748951,0.63255811,0500000US08039
265,"Las Animas County, Colorado",14151.0,46.0,40586.0,24268.0,2266.0,16.01300261465621,0.55769229,0500000US08071
266,"Lincoln County, Colorado",5520.0,38.5,44725.0,14765.0,492.0,8.91304347826087,0.63333333,0500000US08073
267,"Clear Creek County, Colorado",9257.0,47.2,68534.0,41257.0,622.0,6.719239494436643,0.55000001,0500000US08019
268,"Routt County, Colorado",24359.0,39.9,67472.0,38111.0,2567.0,10.538199433474281,0.29787233,0500000US08107
269,"Summit County, Colorado",29722.0,39.2,73538.0,37192.0,3063.0,10.305497611197094,0.38095239,0500000US08117
270,"Alamosa County, Colorado",16345.0,30.3,36315.0,19217.0,4239.0,25.934536555521568,0.53571433,0500000US08003
271,"Delta County, Colorado",30217.0,47.8,42487.0,25546.0,4795.0,15.868550815765959,0.48995984,0500000US08029
272,"Fremont County, Colorado",46601.0,44.8,44712.0,20919.0,5654.0,12.132786850067594,0.54755044,0500000US08043
273,"Pueblo County, Colorado",163368.0,38.8,42386.0,23110.0,31467.0,19.261422065520787,0.83898818,0500000US08101
274,"Montrose County, Colorado",40908.0,44.7,44865.0,24308.0,7189.0,17.573579739904176,0.55477029,0500000US08085
275,"Morgan County, Colorado",28123.0,36.6,51456.0,24077.0,2579.0,9.170429897237137,0.55789477,0500000US08087
276,"Park County, Colorado",16900.0,50.6,61644.0,34377.0,1098.0,6.497041420118343,0.60902256,0500000US08093
277,"Saguache County, Colorado",6338.0,48.8,34765.0,22267.0,1327.0,20.937204165351847,0.055555552,0500000US08109
278,"Mesa County, Colorado",148798.0,38.9,51971.0,27612.0,23238.0,15.617145391739136,0.91847563,0500000US08077
279,"Prowers County, Colorado",12084.0,37.4,41740.0,22033.0,2147.0,17.767295597484278,0.5,0500000US08099
280,"Hinsdale County, Colorado",820.0,57.2,53056.0,29574.0,98.0,11.951219512195122,0.40000001,0500000US08053
281,"El Paso County, Colorado",674826.0,34.0,62535.0,31217.0,72699.0,10.772999262031991,0.93397844,0500000US08041
282,"Washington County, Colorado",4809.0,42.2,51458.0,26279.0,443.0,9.211894364732792,0.60000002,0500000US08121
283,"Grand County, Colorado",14793.0,44.1,66489.0,32919.0,1927.0,13.026431420266341,0.53913045,0500000US08049
284,"Arapahoe County, Colorado",626612.0,36.4,69553.0,36951.0,61463.0,9.808781191550752,0.90772676,0500000US08005
285,"Otero County, Colorado",18325.0,40.2,35051.0,20358.0,4085.0,22.291950886766713,0.61654139,0500000US08089
286,"Phillips County, Colorado",4327.0,38.5,50076.0,27790.0,345.0,7.973191587705108,0.47368419,0500000US08095
287,"Archuleta County, Colorado",12592.0,49.8,48016.0,29344.0,1446.0,11.483481575603557,0.52941179,0500000US08007
288,"Denver County, Colorado",678467.0,34.4,60098.0,38991.0,100611.0,14.829166341177979,0.87985694,0500000US08031
289,"Kiowa County, Colorado",1368.0,41.1,39250.0,23621.0,142.0,10.380116959064328,0.27272728,0500000US08061
290,"Huerfano County, Colorado",6498.0,54.9,35801.0,25547.0,937.0,14.419821483533395,0.59649122,0500000US08055
291,"Baca County, Colorado",3581.0,47.6,35898.0,22853.0,674.0,18.821558223959787,0.5777778,0500000US08009
292,"Chaffee County, Colorado",18818.0,49.9,53762.0,28907.0,1686.0,8.959506855138697,0.59235668,0500000US08015
293,"Gilpin County, Colorado",5793.0,45.2,72544.0,45110.0,315.0,5.4375970999482135,0.45238096,0500000US08047
294,"Kit Carson County, Colorado",7846.0,38.4,45881.0,26125.0,814.0,10.37471322967117,0.48936167,0500000US08063
295,"Garfield County, Colorado",57945.0,36.2,66503.0,31483.0,5449.0,9.403744930537579,0.43854749,0500000US08045
296,"Gunnison County, Colorado",16215.0,34.5,52651.0,27669.0,2170.0,13.382670366944188,0.41964287,0500000US08051
297,"Jefferson County, Colorado",564029.0,40.4,75170.0,40187.0,43339.0,7.683824767875411,0.93737489,0500000US08059
298,"Mineral County, Colorado",834.0,58.5,50385.0,33018.0,100.0,11.990407673860911,0.44444442,0500000US08079
299,"Ouray County, Colorado",4653.0,53.7,61333.0,35544.0,484.0,10.401891252955084,0.58823526,0500000US08091
300,"Rio Blanco County, Colorado",6557.0,35.9,57991.0,28185.0,733.0,11.178892786335215,0.39285713,0500000US08103
301,"Sedgwick County, Colorado",2357.0,48.4,49583.0,24666.0,392.0,16.63131098854476,0.71428573,0500000US08115
302,"Weld County, Colorado",285729.0,34.2,66489.0,29226.0,31353.0,10.972984891278099,0.89377016,0500000US08123
303,"New Haven County, Connecticut",862127.0,40.1,64872.0,35085.0,100732.0,11.684125424676411,0.86765641,0500000US09009
304,"Litchfield County, Connecticut",184454.0,46.9,76438.0,40619.0,12400.0,6.722543289925944,0.89899802,0500000US09005
305,"Hartford County, Connecticut",897417.0,40.4,69936.0,37817.0,97996.0,10.919784225170684,0.86196208,0500000US09003
306,"Windham County, Connecticut",116674.0,41.0,62553.0,29993.0,12313.0,10.553336647410735,0.85651666,0500000US09015
307,"New London County, Connecticut",270772.0,41.0,69411.0,36881.0,25689.0,9.487317743341261,0.90653729,0500000US09011
308,"Middlesex County, Connecticut",164110.0,45.1,81673.0,43695.0,11433.0,6.9666686978246295,0.90095198,0500000US09007
309,"Tolland County, Connecticut",151596.0,37.9,81312.0,37830.0,8798.0,5.803583208000211,0.90597612,0500000US09013
310,"Fairfield County, Connecticut",947328.0,40.2,89773.0,53433.0,81422.0,8.594911160653966,0.90840673,0500000US09001
311,"Santa Rosa County, Florida",166778.0,39.5,62731.0,28908.0,18073.0,10.836561177133675,0.93999124,0500000US12113
312,"New Castle County, Delaware",555036.0,37.8,68336.0,34541.0,64082.0,11.545557405285424,0.88168746,0500000US10003
313,"Sussex County, Delaware",215551.0,48.3,57901.0,31874.0,25479.0,11.820404451846663,0.81630659,0500000US10005
314,"Kent County, Delaware",173145.0,37.3,57647.0,27420.0,21743.0,12.557682866961217,0.8818357,0500000US10001
315,"Manatee County, Florida",363542.0,47.6,53408.0,30477.0,48234.0,13.267792992281498,0.82228369,0500000US12081
316,"Citrus County, Florida",141373.0,55.9,40574.0,25034.0,24123.0,17.06337136511215,0.85442293,0500000US12017
317,"Levy County, Florida",39713.0,46.4,36554.0,21043.0,8595.0,21.642786996701332,0.52808988,0500000US12075
318,"Baker County, Florida",27537.0,37.1,59506.0,22440.0,4277.0,15.531829901586956,0.58771932,0500000US12003
319,"Volusia County, Florida",518660.0,46.4,43838.0,25871.0,81729.0,15.757721821617244,0.80579895,0500000US12127
320,"Leon County, Florida",285890.0,30.5,49941.0,28548.0,56180.0,19.650914687467207,0.89289421,0500000US12073
321,"Broward County, Florida",1890416.0,40.1,54895.0,30109.0,262306.0,13.875570244856158,0.85294753,0500000US12011
322,"Madison County, Florida",18518.0,42.4,31816.0,17192.0,5241.0,28.30219246138892,0.55194807,0500000US12079
323,"Monroe County, Florida",76745.0,46.7,63030.0,39176.0,9562.0,12.45944361196169,0.89172477,0500000US12087
324,"Escambia County, Florida",309924.0,37.0,47361.0,25666.0,42457.0,13.699164956569998,0.87532651,0500000US12033
325,"Hernando County, Florida",179144.0,48.9,44324.0,23495.0,25322.0,14.134997543875318,0.86240941,0500000US12053
326,"Hillsborough County, Florida",1351087.0,36.8,53742.0,29806.0,208195.0,15.40944439551265,0.88189936,0500000US12057
327,"Okaloosa County, Florida",197591.0,36.7,59955.0,30775.0,21997.0,11.132592071501232,0.86657959,0500000US12091
328,"Taylor County, Florida",22350.0,41.4,37188.0,16979.0,2992.0,13.387024608501118,0.49738219,0500000US12123
329,"Wakulla County, Florida",31586.0,40.7,57866.0,22846.0,3540.0,11.207496992338378,0.55263156,0500000US12129
330,"Washington County, Florida",24472.0,41.9,36989.0,18718.0,4636.0,18.944099378881987,0.57339454,0500000US12133
331,"Duval County, Florida",912043.0,36.0,51296.0,28593.0,143014.0,15.680620321629572,0.82924181,0500000US12031
332,"Bradford County, Florida",26775.0,40.9,46106.0,19656.0,4394.0,16.41083099906629,0.50434786,0500000US12007
333,"Brevard County, Florida",568183.0,47.1,51536.0,29405.0,75104.0,13.218276505984868,0.88908112,0500000US12009
334,"Clay County, Florida",203291.0,39.4,61971.0,28599.0,20998.0,10.329035717272285,0.90513468,0500000US12019
335,"Lafayette County, Florida",8684.0,39.2,41512.0,21955.0,1264.0,14.555504375863658,0.50793654,0500000US12067
336,"Lake County, Florida",326215.0,46.6,49734.0,25991.0,41353.0,12.67660898487194,0.87013274,0500000US12069
337,"Nassau County, Florida",78435.0,44.9,64294.0,33337.0,8866.0,11.303627207241664,0.89816511,0500000US12089
338,"Pinellas County, Florida",949842.0,47.6,48968.0,32120.0,127948.0,13.47045087498763,0.85479498,0500000US12103
339,"Polk County, Florida",652256.0,40.4,45988.0,22579.0,110557.0,16.949939900897807,0.64620382,0500000US12105
340,"St. Lucie County, Florida",298763.0,44.6,47132.0,24940.0,49214.0,16.472588640494305,0.86166298,0500000US12111
341,"Glades County, Florida",13197.0,45.8,37385.0,20476.0,2140.0,16.215806622717285,0.56962025,0500000US12043
342,"Hendry County, Florida",39064.0,33.7,37966.0,18426.0,9739.0,24.93088265410608,0.4382470000000001,0500000US12051
343,"Indian River County, Florida",147981.0,52.2,49009.0,33122.0,18617.0,12.580669139957157,0.83628321,0500000US12061
344,"Jackson County, Florida",48571.0,41.5,36944.0,18126.0,8792.0,18.101336188260486,0.54590571,0500000US12063
345,"Palm Beach County, Florida",1426772.0,44.4,57256.0,36303.0,189156.0,13.257619297266837,0.8679684999999999,0500000US12099
346,"St. Johns County, Florida",226578.0,43.1,73640.0,39563.0,20330.0,8.972627527827061,0.88803339,0500000US12109
347,"Seminole County, Florida",449260.0,39.1,60739.0,31363.0,52509.0,11.687886747095224,0.91794729,0500000US12117
348,"Bay County, Florida",180117.0,39.6,50283.0,26742.0,27248.0,15.127944613778821,0.88017428,0500000US12005
349,"Flagler County, Florida",105015.0,50.3,51049.0,25741.0,13839.0,13.178117411798315,0.77468443,0500000US12035
350,"Franklin County, Florida",11675.0,44.3,41267.0,23524.0,2012.0,17.23340471092077,0.46268657,0500000US12037
351,"Gulf County, Florida",16018.0,44.3,44647.0,21085.0,2029.0,12.6669996254214,0.53061223,0500000US12045
352,"Hamilton County, Florida",14238.0,41.1,36209.0,16109.0,2896.0,20.33993538418317,0.51136363,0500000US12047
353,"Liberty County, Florida",8347.0,36.9,36741.0,16937.0,1230.0,14.735833233497065,0.43548384,0500000US12077
354,"Osceola County, Florida",325168.0,35.7,47343.0,20165.0,57416.0,17.657334055011564,0.8389916999999999,0500000US12097
355,"Sumter County, Florida",116754.0,66.4,54771.0,33168.0,9895.0,8.475084365417887,0.86792123,0500000US12119
356,"Walton County, Florida",63457.0,43.2,50619.0,30853.0,10410.0,16.404809556077343,0.85965294,0500000US12131
357,"Gadsden County, Florida",46113.0,40.7,39830.0,19252.0,10495.0,22.75930865482619,0.47959182,0500000US12039
358,"Holmes County, Florida",19483.0,42.2,37474.0,18402.0,4679.0,24.015808653698095,0.59649122,0500000US12059
359,"Jefferson County, Florida",14085.0,46.0,47599.0,22452.0,1601.0,11.36670216542421,0.58999997,0500000US12065
360,"Lee County, Florida",700165.0,47.8,52052.0,30233.0,102539.0,14.64497654124385,0.84318924,0500000US12071
361,"Marion County, Florida",343778.0,48.5,41964.0,23598.0,58762.0,17.093007696827605,0.81203324,0500000US12083
362,"Hardee County, Florida",27326.0,34.9,39063.0,18643.0,6248.0,22.864671009295176,0.48255813,0500000US12049
363,"Collier County, Florida",356774.0,49.7,62407.0,41239.0,45385.0,12.720938184957424,0.8389584999999999,0500000US12021
364,"Okeechobee County, Florida",40228.0,41.0,39059.0,18611.0,8273.0,20.565277915879488,0.46153846,0500000US12093
365,"Orange County, Florida",1290216.0,34.7,51586.0,27394.0,209366.0,16.22720536716333,0.87912565,0500000US12095
366,"Alachua County, Florida",259865.0,31.2,45478.0,26431.0,57060.0,21.95755488426683,0.86491072,0500000US12001
367,"Pasco County, Florida",498136.0,44.5,48289.0,26624.0,66457.0,13.341135754091253,0.81818742,0500000US12101
368,"Gilchrist County, Florida",17191.0,42.8,42934.0,21145.0,3124.0,18.172299459019253,0.53741497,0500000US12041
369,"Highlands County, Florida",100177.0,53.1,36374.0,23020.0,18495.0,18.462321690607624,0.7315653,0500000US12055
370,"Suwannee County, Florida",43814.0,41.7,40600.0,21565.0,8576.0,19.573652257269366,0.58630949,0500000US12121
371,"DeSoto County, Florida",35675.0,40.7,35435.0,17892.0,10086.0,28.2718990889979,0.5,0500000US12027
372,"Calhoun County, Florida",14458.0,40.3,36237.0,15927.0,1591.0,11.004288283303362,0.53389829,0500000US12013
373,"Charlotte County, Florida",173236.0,58.1,46511.0,29243.0,20274.0,11.703110208039899,0.89512217,0500000US12015
374,"Columbia County, Florida",68484.0,40.7,43504.0,22855.0,10649.0,15.5496174288885,0.8660869000000001,0500000US12023
375,"Dixie County, Florida",16323.0,47.6,35910.0,19342.0,3471.0,21.264473442381917,0.47857144,0500000US12029
376,"Martin County, Florida",155719.0,51.6,55588.0,38021.0,16624.0,10.675640095299867,0.82779104,0500000US12085
377,"Putnam County, Florida",72435.0,44.8,33619.0,18950.0,19546.0,26.98419272451163,0.7155292,0500000US12107
378,"Sarasota County, Florida",404839.0,55.1,55236.0,37054.0,41926.0,10.356215680801505,0.87458497,0500000US12115
379,"Union County, Florida",15300.0,39.8,37460.0,13485.0,2134.0,13.947712418300654,0.41176471,0500000US12125
380,"Clay County, Georgia",3024.0,44.6,23315.0,14559.0,1230.0,40.67460317460318,0.41176471,0500000US13061
381,"Echols County, Georgia",4011.0,38.1,34315.0,20589.0,1130.0,28.17252555472451,0.58333331,0500000US13101
382,"Glynn County, Georgia",83467.0,40.8,47546.0,29209.0,15773.0,18.89728874884685,0.83773977,0500000US13127
383,"Haralson County, Georgia",28722.0,40.7,43663.0,23141.0,5064.0,17.631084186337997,0.55156952,0500000US13143
384,"Lincoln County, Georgia",7768.0,47.9,37711.0,24529.0,1773.0,22.824407826982494,0.44594592,0500000US13181
385,"Jackson County, Georgia",63851.0,38.7,57999.0,25598.0,7898.0,12.369422561901928,0.5,0500000US13157
386,"Jefferson County, Georgia",15954.0,38.6,29640.0,17485.0,4162.0,26.08750156700514,0.39568344,0500000US13163
387,"Jones County, Georgia",28540.0,39.7,55110.0,26098.0,4001.0,14.018920812894184,0.55725187,0500000US13169
388,"Murray County, Georgia",39444.0,37.6,41617.0,19084.0,7026.0,17.812595071493764,0.49498329,0500000US13213
389,"Muscogee County, Georgia",198647.0,33.7,43239.0,24604.0,41295.0,20.788131711025084,0.82889211,0500000US13215
390,"Pulaski County, Georgia",11396.0,43.1,38750.0,18623.0,2143.0,18.804843804843806,0.42465752,0500000US13235
391,"Rabun County, Georgia",16354.0,48.8,39297.0,26942.0,3259.0,19.927846398434635,0.38926175,0500000US13241
392,"Stewart County, Georgia",5832.0,37.0,22413.0,14954.0,1640.0,28.12071330589849,0.42857143,0500000US13259
393,"Towns County, Georgia",11173.0,53.3,41182.0,22301.0,1516.0,13.568423878994004,0.49565217,0500000US13281
394,"Treutlen County, Georgia",6752.0,40.8,39375.0,20775.0,1347.0,19.949644549763033,0.46153846,0500000US13283
395,"Turner County, Georgia",8036.0,40.2,42622.0,20302.0,2137.0,26.59283225485316,0.37681159,0500000US13287
396,"Irwin County, Georgia",9278.0,39.7,34677.0,19429.0,2204.0,23.755119637852985,0.44871795,0500000US13155
397,"Atkinson County, Georgia",8313.0,34.9,33063.0,19904.0,2262.0,27.21039335979791,0.38636363,0500000US13003
398,"Appling County, Georgia",18471.0,39.3,37089.0,19936.0,4435.0,24.010611228412106,0.5103448,0500000US13001
399,"Bacon County, Georgia",11279.0,37.6,38824.0,18856.0,2466.0,21.86364039365192,0.47826087,0500000US13005
400,"Brantley County, Georgia",18411.0,40.3,36812.0,18220.0,3970.0,21.56319591548531,0.4094488,0500000US13025
